imagen_url;Efecto;id;Serie;MODELO;COLOR;FORMATO;AREA;Grupo Tarifa;EAN13;UM;Pz/Caja;M2/Caja;Cj/Pallet;M2/Pallet;Kg/Caja;Kg/Pallet;Espesor(mm);Desc_Familia_web;Id.Articulo;Tipo de uso;Acabado;Variacion_cromatica;Graficas;PEI;EN_16165:2022_Anexo_C;EN_16165:2022_Anexo_A Pie_Calzado;EN_16165:2022_Anexo_A_Pie_Descalzo;BS7976_(PTV)_WET;declaracion_ambiental_producto;declaracion_prestaciones;grupo;tipo_baldosa;iso_10545_2_dimensiones_aspecto;iso_10545_3_absorcion_agua;iso_10545_4_fuerza_rotura;iso_10545_4_resistencia_flexion;iso_10545_6_abrasion_profunda_mm3;iso_10545_7_abrasion_superficial_pei;iso_10545_8_dilatacion_termica_lineal;iso_10545_9_resistencia_choque_termico;iso_10545_11_resistencia_cuarteo;iso_10545_12_resistencia_helada;iso_10545_13_quimica_cloruro_amonico;iso_10545_13_quimica_hipoclorito_sodico;iso_10545_13_quimica_acido_clorhidrico;iso_10545_13_quimica_acido_citrico;iso_10545_13_quimica_hidroxido_potasico;iso_10545_14_manchas_oxido_verde;iso_10545_14_manchas_yodo;iso_10545_14_manchas_aceite_oliva;en_16165_anexo_c_deslizamiento_pendulo;en_16165_anexo_a_deslizamiento_rampa_calzado;en_16165_anexo_a_deslizamiento_rampa_descalzo;bs7976_ptv_pendulo_mojado;en_16165_anexo_b_dcof;certificacion_upec;(Rd);Adhesivo;Resistenci_ a_manchas;Resistencia_a_ataques_químicos;Ancho;Alto;imagen_url_web
images/tiles/0170020035397.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;IVORY;120x120;14400;TECH12;EAN13:8429991166151;M2;2;2.88;24;69.12;49.00;1,216.00;0,78;Gres porcelánico rectificado;ID:0170020035397;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;120;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170020035397.jpg
images/tiles/0170020035398.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;PEARL;120x120;14400;TECH12;EAN13:8429991166168;M2;2;2.88;24;69.12;49.00;1,216.00;0,78;Gres porcelánico rectificado;ID:0170020035398;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;120;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170020035398.jpg
images/tiles/0170020035400.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;TAUPE;120x120;14400;TECH12;EAN13:8429991166175;M2;2;2.88;24;69.12;49.00;1,216.00;0,78;Gres porcelánico rectificado;ID:0170020035400;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;120;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170020035400.jpg
images/tiles/0170020035395.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;WHITE;120x120;14400;TECH12;EAN13:8429991166137;M2;2;2.88;24;69.12;49.00;1,216.00;0,78;Gres porcelánico rectificado;ID:0170020035395;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;120;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170020035395.jpg
images/tiles/0170220035421.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;BEIGE;60x120;7200;TECH11;EAN13:8429991166366;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035421;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035421.jpg
images/tiles/0170220035429.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;CLAY;60x120;7200;TECH11;EAN13:8429991166434;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035429;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035429.jpg
images/tiles/0170220035428.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;COAL;60x120;7200;TECH11;EAN13:8429991166427;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035428;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035428.jpg
images/tiles/0170220035424.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;GREY;60x120;7200;TECH11;EAN13:8429991166380;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035424;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035424.jpg
images/tiles/0170220035426.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;IVORY;60x120;7200;TECH11;EAN13:8429991166403;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035426;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035426.jpg
images/tiles/0170220035425.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;PEARL;60x120;7200;TECH11;EAN13:8429991166397;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035425;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035425.jpg
images/tiles/0170220035427.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;TAUPE;60x120;7200;TECH11;EAN13:8429991166410;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035427;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035427.jpg
images/tiles/0170220035422.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;WHITE;60x120;7200;TECH11;EAN13:8429991166373;M2;2;1.44;40;57.60;27.00;1,110.00;0,78;Gres porcelánico rectificado;ID:0170220035422;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170220035422.jpg
images/tiles/0170170035404.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;BEIGE;60x60;3600;TECH10;EAN13:8429991166205;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035404;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035404.jpg
images/tiles/0170170035411.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;CLAY;60x60;3600;TECH10;EAN13:8429991166274;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035411;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035411.jpg
images/tiles/0170170035410.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;COAL;60x60;3600;TECH10;EAN13:8429991166267;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035410;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035410.jpg
images/tiles/0170170035406.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;GREY;60x60;3600;TECH10;EAN13:8429991166229;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035406;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035406.jpg
images/tiles/0170170035407.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;IVORY;60x60;3600;TECH10;EAN13:8429991166236;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035407;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035407.jpg
images/tiles/0170170035408.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;PEARL;60x60;3600;TECH10;EAN13:8429991166243;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035408;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035408.jpg
images/tiles/0170170035409.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;TAUPE;60x60;3600;TECH10;EAN13:8429991166250;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035409;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035409.jpg
images/tiles/0170170035405.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;WHITE;60x60;3600;TECH10;EAN13:8429991166212;M2;4;1.44;40;57.60;27.00;1,100.00;0,78;Gres porcelánico rectificado;ID:0170170035405;ANTIDESLIZANTE;Mate;V3 - Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170170035405.jpg
images/tiles/0170210035412.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;BEIGE;30x60;1800;TECH09;EAN13:8429991166281;M2;8;1.44;48;69.12;26.50;1,302.00;0,78;Gres porcelánico rectificado;ID:0170210035412;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;_;_;Rd > 45;C2;Clase 5;mínimo clase B;30;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170210035412.jpg
images/tiles/0170210035420.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;CLAY;30x60;1800;TECH09;EAN13:8429991166359;M2;8;1.44;48;69.12;26.50;1,302.00;0,78;Gres porcelánico rectificado;ID:0170210035420;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;_;_;Rd > 45;C2;Clase 5;mínimo clase B;30;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170210035420.jpg
images/tiles/0170210035419.jpg;CEMENTO;22;Core Pro;EXT.CORE PRO;COAL;30x60;1800;TECH09;EAN13:8429991166342;M2;8;1.44;48;69.12;26.50;1,302.00;0,78;Gres porcelánico rectificado;ID:0170210035419;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;_;_;Rd > 45;C2;Clase 5;mínimo clase B;30;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170210035419.jpg
